ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-18T22:24:04Z,100,89381,97887,561.63,2.9,11033,181114
2026-07-18T22:24:24Z,100,89381,97887,417.95,2.9,11054,181114
2026-07-18T22:24:44Z,100,89381,97887,585.81,2.9,11033,181114
2026-07-18T22:25:04Z,100,89381,97887,600.19,3.0,11125,181114
2026-07-18T22:25:24Z,100,89381,97887,599.01,2.9,11086,181114
2026-07-18T22:25:44Z,100,89381,97887,416.48,2.9,11127,181114
2026-07-18T22:26:04Z,100,89383,97887,598.04,2.7,11094,181114
2026-07-18T22:26:24Z,100,89383,97887,600.58,2.9,11106,181114
2026-07-18T22:26:44Z,100,89383,97887,601.67,3.4,11141,181114
2026-07-18T22:27:04Z,100,89383,97887,421.56,3.3,11258,181114
2026-07-18T22:27:24Z,100,89383,97887,420.22,2.6,11209,181114
2026-07-18T22:27:44Z,100,89383,97887,601.39,2.9,11167,181114
2026-07-18T22:28:04Z,100,89383,97887,592.53,2.9,11169,181114
2026-07-18T22:28:24Z,100,89383,97887,419.77,2.9,11183,181114
2026-07-18T22:28:45Z,100,89387,97887,446.60,2.8,11172,181114
2026-07-18T22:29:05Z,100,89387,97887,601.48,3.1,11280,181114
2026-07-18T22:29:25Z,100,89387,97887,472.69,3.0,11240,181114
2026-07-18T22:29:45Z,100,89387,97887,422.15,2.9,11250,181114
2026-07-18T22:30:05Z,100,89387,97887,465.85,2.8,11210,181114
2026-07-18T22:30:25Z,100,89387,97887,521.09,2.7,11207,181114
2026-07-18T22:30:45Z,100,89391,97887,595.29,3.1,11266,181114
2026-07-18T22:31:05Z,100,89391,97887,546.02,3.2,11399,181114
2026-07-18T22:31:25Z,100,89391,97887,419.24,2.8,11317,181114
2026-07-18T22:31:45Z,100,89391,97887,601.15,2.9,11279,181114
2026-07-18T22:32:05Z,100,89391,97887,419.85,2.9,11270,181114
2026-07-18T22:32:25Z,100,89391,97887,510.48,2.6,11330,181114
2026-07-18T22:32:45Z,100,89391,97887,584.60,3.0,11289,181114
2026-07-18T22:33:05Z,100,89391,97887,603.75,3.2,11409,181114
2026-07-18T22:33:25Z,100,89391,97887,600.31,2.9,11340,181114
2026-07-18T22:33:45Z,100,89391,97887,542.55,3.0,11310,181114
2026-07-18T22:34:05Z,100,89391,97887,419.48,2.9,11285,181114
2026-07-18T22:34:25Z,100,89391,97887,537.95,2.7,11282,181114
2026-07-18T22:34:45Z,100,89391,97887,418.62,2.9,11300,181114
2026-07-18T22:35:05Z,99,89391,97887,604.08,3.3,11545,181114
2026-07-18T22:35:25Z,100,89391,97887,577.66,2.7,11440,181114
2026-07-18T22:35:45Z,100,89391,97887,445.81,2.9,11357,181114
2026-07-18T22:36:05Z,100,89391,97887,415.55,2.6,11312,181114
2026-07-18T22:36:25Z,100,89391,97887,574.53,2.9,11323,181114
2026-07-18T22:36:45Z,100,89391,97887,469.29,3.4,11392,181114
2026-07-18T22:37:05Z,100,89391,97887,566.51,3.3,11681,181114
2026-07-18T22:37:25Z,100,89391,97887,500.83,3.1,11592,181114
2026-07-18T22:37:45Z,100,89391,97887,558.14,3.1,11540,181114
2026-07-18T22:38:05Z,100,89391,97887,419.22,2.9,11488,181114
2026-07-18T22:38:25Z,99,89391,97887,585.19,2.8,11441,181114
2026-07-18T22:38:45Z,100,89391,97887,603.33,2.9,11465,181114
2026-07-18T22:39:05Z,100,89391,97887,418.56,3.0,11659,181114
2026-07-18T22:39:25Z,99,89391,97887,424.03,2.6,11620,181114
2026-07-18T22:39:46Z,100,89391,97887,603.11,2.9,11591,181114
2026-07-18T22:40:06Z,99,89391,97887,484.82,2.9,11558,181114
2026-07-18T22:40:26Z,100,89391,97887,417.27,2.6,11529,181114
2026-07-18T22:40:46Z,99,89391,97887,599.34,3.0,11501,181114
2026-07-18T22:41:06Z,100,89391,97887,599.21,3.1,11720,181114
2026-07-18T22:41:26Z,100,89391,97887,461.90,2.8,11670,181114
2026-07-18T22:41:46Z,100,89391,97887,418.80,3.0,11606,181114
2026-07-18T22:42:06Z,100,89391,97887,418.41,3.0,11566,181114
2026-07-18T22:42:26Z,100,89391,97887,602.82,3.0,11571,181114
2026-07-18T22:42:46Z,100,89391,97887,419.21,3.0,11553,181114
2026-07-18T22:43:06Z,100,89391,97887,418.78,3.1,11807,181114
2026-07-18T22:43:26Z,100,89391,97887,604.03,2.6,11731,181114
2026-07-18T22:43:46Z,100,89391,97887,598.80,3.1,11616,181114
2026-07-18T22:44:06Z,100,89391,97887,600.92,2.9,11549,181114
2026-07-18T22:44:26Z,100,89391,97887,561.26,2.7,11542,181114
2026-07-18T22:44:46Z,100,89391,97887,418.74,2.8,11548,181114
2026-07-18T22:45:06Z,100,89391,97887,413.97,3.2,11786,181114
2026-07-18T22:45:26Z,100,89391,97887,554.19,3.0,11730,181114
2026-07-18T22:45:46Z,100,89393,97887,419.09,2.9,11669,181114
2026-07-18T22:46:06Z,100,89393,97887,599.48,2.7,11641,181114
2026-07-18T22:46:26Z,100,89393,97887,461.41,2.8,11611,181114
2026-07-18T22:46:46Z,100,89393,97887,547.49,3.1,11679,181114
2026-07-18T22:47:06Z,99,89393,97887,436.59,3.1,11866,181114
2026-07-18T22:47:26Z,100,89393,97887,603.72,3.1,11783,181114
2026-07-18T22:47:46Z,100,89393,97887,601.10,3.0,11691,181114
2026-07-18T22:48:06Z,100,89393,97887,600.10,3.1,11681,181114
2026-07-18T22:48:26Z,100,89393,97887,420.01,2.9,11678,181114
2026-07-18T22:48:46Z,100,89393,97887,600.02,2.8,11718,181114
2026-07-18T22:49:06Z,99,89393,97887,602.27,3.0,11952,181114
2026-07-18T22:49:26Z,100,89393,97887,418.70,2.7,11897,181114
2026-07-18T22:49:46Z,100,89393,97887,418.03,3.0,11853,181114
2026-07-18T22:50:06Z,100,89393,97887,415.33,2.8,11818,181114
2026-07-18T22:50:26Z,100,89393,97887,416.51,3.0,11856,181114
2026-07-18T22:50:47Z,100,89393,97887,536.46,3.1,11813,181114
2026-07-18T22:51:07Z,100,89393,97887,602.96,3.3,12039,181114
2026-07-18T22:51:27Z,99,89393,97887,600.60,2.6,11894,181114
2026-07-18T22:51:47Z,100,89393,97887,539.78,3.0,11843,181114
2026-07-18T22:52:07Z,100,89393,97887,414.07,2.6,11812,181114
2026-07-18T22:52:27Z,100,89393,97887,413.90,2.8,11789,181114
2026-07-18T22:52:47Z,100,89393,97887,417.98,3.0,11799,181114
2026-07-18T22:53:07Z,100,89393,97887,600.14,3.4,12101,181114
2026-07-18T22:53:27Z,100,89393,97887,600.18,2.8,11965,181114
2026-07-18T22:53:47Z,100,89393,97887,415.32,2.6,11871,181114
2026-07-18T22:54:07Z,100,89393,97887,416.45,2.8,11817,181114
2026-07-18T22:54:27Z,99,89393,97887,597.82,2.7,11833,181114
2026-07-18T22:54:47Z,100,89393,97887,530.65,2.7,11790,181114
2026-07-18T22:55:07Z,100,89393,97887,519.27,3.2,12140,181114
2026-07-18T22:55:27Z,100,89393,97887,479.96,2.7,12029,181114
2026-07-18T22:55:47Z,100,89393,97887,418.32,2.8,11987,181114
2026-07-18T22:56:07Z,100,89393,97887,597.73,3.1,11943,181114
2026-07-18T22:56:27Z,100,89393,97887,503.17,2.8,11878,181114
2026-07-18T22:56:47Z,100,89393,97887,603.89,3.4,11843,181114
2026-07-18T22:57:07Z,100,89393,97887,597.35,3.2,12254,181114
2026-07-18T22:57:27Z,100,89393,97887,463.36,3.0,12030,181114
2026-07-18T22:57:47Z,100,89393,97887,536.82,2.9,11995,181114
2026-07-18T22:58:07Z,100,89393,97887,476.42,3.1,11927,181114
2026-07-18T22:58:27Z,100,89393,97887,544.61,3.2,11897,181114
2026-07-18T22:58:47Z,100,89393,97887,418.96,2.7,11872,181114
2026-07-18T22:59:07Z,100,89393,97887,417.39,2.9,11870,181114
2026-07-18T22:59:27Z,100,89393,97887,489.73,2.9,12009,181114
2026-07-18T22:59:47Z,100,89393,97887,599.83,2.9,12012,181114
2026-07-18T23:00:07Z,100,89393,97887,413.51,2.6,11904,181114
2026-07-18T23:00:27Z,100,89393,97887,598.57,3.3,11915,181114
2026-07-18T23:00:47Z,100,89393,97887,599.69,2.7,11910,181114
2026-07-18T23:01:07Z,100,89393,97887,417.78,3.1,11888,181114
2026-07-18T23:01:27Z,100,89393,97887,418.29,3.3,12105,181114
2026-07-18T23:01:47Z,100,89393,97887,598.31,3.1,12070,181114
2026-07-18T23:02:08Z,100,89393,97887,416.73,2.8,11946,181114
2026-07-18T23:02:28Z,100,89393,97887,538.30,2.9,11963,181114
2026-07-18T23:02:48Z,100,89393,97887,603.56,2.8,11959,181114
2026-07-18T23:03:08Z,99,89393,97887,596.07,2.6,11976,181114
2026-07-18T23:03:28Z,100,89393,97887,416.23,3.3,12177,181114
2026-07-18T23:03:48Z,100,89393,97887,452.86,2.9,12055,181114
2026-07-18T23:04:08Z,100,89393,97887,417.29,3.0,12018,181114
2026-07-18T23:04:28Z,100,89393,97887,415.63,2.8,11994,181114
2026-07-18T23:04:48Z,100,89393,97887,604.40,2.7,11974,181114
2026-07-18T23:05:08Z,100,89393,97887,468.72,3.0,11979,181114
2026-07-18T23:05:28Z,100,89393,97887,571.71,3.3,12252,181114
2026-07-18T23:05:48Z,100,89393,97887,416.44,2.7,12177,181114
2026-07-18T23:06:08Z,100,89393,97887,418.42,3.3,12172,181114
2026-07-18T23:06:28Z,100,89393,97887,412.20,3.2,12084,181114
2026-07-18T23:06:48Z,100,89393,97887,415.41,4.0,12081,181114
2026-07-18T23:07:08Z,100,89393,97887,414.81,2.9,12104,181114
2026-07-18T23:07:28Z,100,89393,97887,469.19,3.3,12329,181114
2026-07-18T23:07:48Z,100,89393,97887,415.20,2.7,12238,181114
2026-07-18T23:08:08Z,99,89393,97887,590.47,2.9,12176,181114
2026-07-18T23:08:28Z,100,89393,97887,599.49,3.1,12180,181114
2026-07-18T23:08:48Z,100,89393,97887,418.15,3.4,12195,181114
2026-07-18T23:09:08Z,100,89393,97887,601.19,2.9,12192,181114
2026-07-18T23:09:28Z,100,89393,97887,418.52,3.4,12356,181114
2026-07-18T23:09:48Z,100,89393,97887,417.99,2.7,12296,181114
2026-07-18T23:10:08Z,100,89393,97887,560.42,3.3,12229,181114
2026-07-18T23:10:28Z,100,89393,97887,419.70,2.7,12188,181114
2026-07-18T23:10:48Z,100,89393,97887,482.25,2.8,12196,181114
2026-07-18T23:11:08Z,100,89393,97887,416.44,2.5,12166,181114
2026-07-18T23:11:28Z,100,89393,97887,600.15,3.2,12365,181114
2026-07-18T23:11:48Z,100,89393,97887,483.43,3.1,12229,181114
2026-07-18T23:12:08Z,99,89395,97887,600.32,3.1,12176,181114
2026-07-18T23:12:28Z,100,89395,97887,599.66,3.0,12206,181114
2026-07-18T23:12:49Z,100,89395,97887,413.52,2.4,12196,181114
2026-07-18T23:13:09Z,100,89395,97887,605.65,3.5,12370,181114
2026-07-18T23:13:29Z,100,89395,97887,522.05,3.6,12449,181114
2026-07-18T23:13:49Z,100,89395,97887,518.66,2.7,12335,181114
2026-07-18T23:14:09Z,100,89395,97887,602.84,2.8,12252,181114
2026-07-18T23:14:29Z,100,89395,97887,416.73,2.5,12232,181114
2026-07-18T23:14:49Z,100,89395,97887,600.64,3.1,12225,181114
2026-07-18T23:15:09Z,100,89395,97887,416.33,2.6,12260,181114
2026-07-18T23:15:29Z,100,89395,97887,439.44,3.3,12561,181114
2026-07-18T23:15:49Z,100,89395,97887,417.96,2.8,12408,181114
2026-07-18T23:16:09Z,100,89395,97887,514.60,3.4,12347,181114
2026-07-18T23:16:29Z,100,89395,97887,417.41,2.4,12297,181114
2026-07-18T23:16:49Z,100,89395,97887,418.93,3.0,12302,181114
2026-07-18T23:17:09Z,100,89395,97887,602.30,3.1,12291,181114
2026-07-18T23:17:29Z,100,89395,97887,419.26,3.4,12635,181114
2026-07-18T23:17:49Z,100,89395,97887,418.79,2.9,12433,181114
2026-07-18T23:18:09Z,100,89395,97887,485.97,2.8,12419,181114
2026-07-18T23:18:29Z,100,89395,97887,598.68,3.1,12425,181114
2026-07-18T23:18:49Z,100,89395,97887,418.15,2.6,12377,181114
2026-07-18T23:19:09Z,100,89395,97887,517.50,3.1,12377,181114
2026-07-18T23:19:29Z,100,89395,97887,471.86,3.2,12656,181114
2026-07-18T23:19:49Z,100,89395,97887,468.57,3.4,12612,181114
2026-07-18T23:20:09Z,100,89395,97887,417.69,2.8,12508,181114
2026-07-18T23:20:29Z,100,89395,97887,600.75,3.1,12465,181114
2026-07-18T23:20:49Z,100,89395,97887,416.03,3.3,12423,181114
2026-07-18T23:21:09Z,99,89395,97887,588.53,3.0,12375,181114
2026-07-18T23:21:29Z,100,89395,97887,419.05,3.3,12696,181114
2026-07-18T23:21:49Z,100,89395,97887,600.95,2.8,12517,181114
2026-07-18T23:22:09Z,100,89395,97887,420.58,2.9,12451,181114
2026-07-18T23:22:29Z,100,89395,97887,420.26,3.2,12384,181114
2026-07-18T23:22:49Z,100,89395,97887,480.96,2.7,12362,181114
2026-07-18T23:23:09Z,100,89395,97887,529.10,2.8,12382,181114
2026-07-18T23:23:29Z,100,89395,97887,602.30,3.1,12685,181114
2026-07-18T23:23:50Z,100,89395,97887,600.08,3.2,12520,181114
2026-07-18T23:24:10Z,100,89395,97887,415.47,3.2,12417,181114
2026-07-18T23:24:30Z,100,89395,97887,419.94,3.0,12378,181114
2026-07-18T23:24:50Z,100,89395,97887,599.99,2.7,12402,181114
2026-07-18T23:25:10Z,100,89395,97887,602.48,3.2,12370,181114
2026-07-18T23:25:30Z,100,89395,97887,603.04,3.5,12742,181114
2026-07-18T23:25:50Z,99,89395,97887,422.23,2.8,12592,181114
2026-07-18T23:26:10Z,100,89395,97887,415.66,2.7,12445,181114
2026-07-18T23:26:30Z,100,89395,97887,602.40,3.2,12438,181114
2026-07-18T23:26:50Z,100,89395,97887,493.24,3.1,12442,181114
2026-07-18T23:27:10Z,100,89395,97887,414.92,3.2,12463,181114
2026-07-18T23:27:30Z,100,89395,97887,552.69,3.2,12738,181114
2026-07-18T23:27:50Z,100,89395,97887,601.22,3.0,12572,181114
2026-07-18T23:28:10Z,100,89395,97887,602.88,2.9,12487,181114
2026-07-18T23:28:30Z,100,89395,97887,416.67,2.7,12478,181114
2026-07-18T23:28:50Z,100,89395,97887,599.98,3.4,12515,181114
2026-07-18T23:29:10Z,100,89395,97887,417.18,2.7,12474,181114
2026-07-18T23:29:30Z,100,89395,97887,531.28,3.2,12755,181114
2026-07-18T23:29:50Z,100,89395,97887,598.97,3.2,12560,181114
2026-07-18T23:30:10Z,100,89395,97887,598.80,2.8,12470,181114
2026-07-18T23:30:30Z,100,89395,97887,419.23,3.6,12521,181114
2026-07-18T23:30:50Z,100,89395,97887,418.48,2.8,12496,181114
2026-07-18T23:31:10Z,100,89395,97887,414.77,2.4,12539,181114
2026-07-18T23:31:30Z,100,89395,97887,600.67,3.9,12925,181114
2026-07-18T23:31:50Z,100,89395,97887,419.27,2.8,12690,181114
2026-07-18T23:32:10Z,100,89395,97887,419.76,2.8,12565,181114
2026-07-18T23:32:30Z,100,89395,97887,418.59,3.2,12520,181114
2026-07-18T23:32:50Z,100,89395,97887,411.72,2.4,12529,181114
2026-07-18T23:33:10Z,100,89395,97887,597.95,3.5,12571,181114
2026-07-18T23:33:30Z,100,89395,97887,600.96,3.4,13513,181114
2026-07-18T23:33:50Z,100,89395,97887,527.49,2.9,12844,181114
2026-07-18T23:34:10Z,100,89395,97887,600.36,2.9,12645,181114
2026-07-18T23:34:30Z,100,89395,97887,554.68,3.0,12586,181114
2026-07-18T23:34:50Z,100,89395,97887,418.04,2.7,12555,181114
2026-07-18T23:35:11Z,100,89395,97887,419.57,2.9,12572,181114
2026-07-18T23:35:31Z,100,89395,97887,510.27,2.8,12651,181114
2026-07-18T23:35:51Z,100,89395,97887,598.92,3.7,12721,181114
2026-07-18T23:36:11Z,100,89395,97887,453.69,3.0,12589,181114
2026-07-18T23:36:31Z,100,89395,97887,417.89,3.2,12608,181114
2026-07-18T23:36:51Z,100,89395,97887,418.75,3.0,12653,181114
2026-07-18T23:37:11Z,100,89395,97887,417.89,3.0,12639,181114
2026-07-18T23:37:31Z,100,89395,97887,419.86,3.2,12660,181114
2026-07-18T23:37:51Z,100,89395,97887,420.10,3.7,12947,181114
2026-07-18T23:38:11Z,99,89395,97887,430.61,2.9,12714,181114
2026-07-18T23:38:31Z,100,89395,97887,417.51,3.6,12673,181114
2026-07-18T23:38:51Z,100,89395,97887,447.67,3.4,12664,181114
2026-07-18T23:39:11Z,100,89395,97887,600.83,3.0,12639,181114
2026-07-18T23:39:31Z,100,89395,97887,600.22,3.3,12712,181114
2026-07-18T23:39:51Z,100,89395,97887,437.97,3.3,12889,181114
2026-07-18T23:40:11Z,100,89395,97887,418.89,2.5,12714,181114
2026-07-18T23:40:31Z,100,89395,97887,438.71,3.3,12735,181114
2026-07-18T23:40:51Z,100,89395,97887,503.12,2.9,12684,181114
2026-07-18T23:41:11Z,100,89395,97887,598.58,3.0,12721,181114
2026-07-18T23:41:31Z,100,89395,97887,535.27,3.0,12704,181114
2026-07-18T23:41:51Z,99,89395,97887,606.57,3.2,13021,181114
2026-07-18T23:42:11Z,100,89395,97887,479.87,3.2,12789,181114
2026-07-18T23:42:31Z,100,89395,97887,453.59,3.4,12753,181114
2026-07-18T23:42:51Z,100,89395,97887,458.55,3.0,12744,181114
2026-07-18T23:43:11Z,100,89395,97887,526.08,2.8,12736,181114
2026-07-18T23:43:31Z,100,89395,97887,426.13,2.9,12756,181114
2026-07-18T23:43:51Z,100,89395,97887,413.08,3.4,13018,181114
2026-07-18T23:44:11Z,100,89395,97887,600.41,3.3,12818,181114
2026-07-18T23:44:31Z,100,89395,97887,420.33,3.1,12743,181114
2026-07-18T23:44:51Z,100,89395,97887,415.14,2.8,12756,181114
2026-07-18T23:45:11Z,99,89395,97887,438.64,2.7,12744,181114
2026-07-18T23:45:31Z,100,89395,97887,600.03,4.2,12854,181114
2026-07-18T23:45:52Z,100,89395,97887,508.96,3.3,13085,181114
2026-07-18T23:46:12Z,100,89395,97887,416.49,2.7,12870,181114
2026-07-18T23:46:32Z,100,89395,97887,486.74,4.1,12849,181114
2026-07-18T23:46:52Z,100,89395,97887,431.35,3.1,12842,181114
2026-07-18T23:47:12Z,100,89395,97887,605.18,3.3,12837,181114
2026-07-18T23:47:32Z,100,89395,97887,599.71,4.2,12915,181114
2026-07-18T23:47:52Z,100,89395,97887,419.44,3.2,13287,181114
2026-07-18T23:48:12Z,100,89395,97887,509.46,3.0,12977,181114
2026-07-18T23:48:32Z,100,89395,97887,597.19,2.6,12999,181114
2026-07-18T23:48:52Z,100,89395,97887,420.98,3.3,12941,181114
2026-07-18T23:49:12Z,100,89395,97887,421.67,3.0,12913,181114
2026-07-18T23:49:32Z,100,89395,97887,418.10,2.6,12910,181114
2026-07-18T23:49:52Z,100,89395,97887,418.61,3.6,13293,181114
2026-07-18T23:50:12Z,100,89395,97887,414.37,3.1,12965,181114
2026-07-18T23:50:32Z,100,89395,97887,416.80,2.7,12908,181114
2026-07-18T23:50:52Z,100,89395,97887,417.32,3.0,12900,181114
2026-07-18T23:51:12Z,100,89395,97887,416.47,3.2,12934,181114
2026-07-18T23:51:32Z,100,89395,97887,415.11,2.7,12909,181114
2026-07-18T23:51:52Z,100,89395,97887,414.47,3.3,13152,181114
2026-07-18T23:52:12Z,100,89395,97887,465.66,2.9,13011,181114
2026-07-18T23:52:32Z,100,89395,97887,411.79,3.8,12981,181114
2026-07-18T23:52:52Z,100,89395,97887,418.09,3.2,12974,181114
2026-07-18T23:53:12Z,100,89395,97887,598.66,3.6,13017,181114
2026-07-18T23:53:32Z,100,89395,97887,413.06,2.9,12978,181114
2026-07-18T23:53:52Z,100,89395,97887,416.51,3.4,13321,181114
2026-07-18T23:54:12Z,100,89395,97887,497.37,3.0,13120,181114
2026-07-18T23:54:32Z,99,89395,97887,600.17,3.1,13025,181114
2026-07-18T23:54:52Z,100,89395,97887,417.94,3.0,13026,181114
2026-07-18T23:55:12Z,100,89395,97887,600.72,3.3,12978,181114
2026-07-18T23:55:32Z,98,89395,97887,598.31,3.6,13016,181114
2026-07-18T23:55:52Z,100,89395,97887,420.80,4.1,13397,181114
2026-07-18T23:56:12Z,100,89395,97887,418.25,2.9,13151,181114
2026-07-18T23:56:33Z,100,89395,97887,599.99,3.2,13054,181114
2026-07-18T23:56:53Z,100,89395,97887,419.83,2.9,13050,181114
2026-07-18T23:57:13Z,100,89395,97887,599.74,3.8,13074,181114
2026-07-18T23:57:33Z,100,89395,97887,437.71,3.7,13069,181114
2026-07-18T23:57:53Z,100,89395,97887,439.15,3.4,13394,181114
2026-07-18T23:58:13Z,100,89395,97887,497.07,3.1,13173,181114
2026-07-18T23:58:33Z,100,89395,97887,449.43,3.3,13073,181114
2026-07-18T23:58:53Z,100,89395,97887,419.20,3.0,13059,181114
2026-07-18T23:59:13Z,100,89395,97887,602.14,3.1,13055,181114
2026-07-18T23:59:33Z,100,89395,97887,500.42,3.1,13086,181114
2026-07-18T23:59:53Z,100,89395,97887,420.31,3.7,13559,181114
2026-07-19T00:00:13Z,100,89395,97887,588.43,3.3,13302,181114
2026-07-19T00:00:33Z,100,89395,97887,575.04,3.0,13146,181114
2026-07-19T00:00:53Z,100,89395,97887,541.43,3.3,13147,181114
2026-07-19T00:01:13Z,100,89395,97887,604.15,3.2,13115,181114
2026-07-19T00:01:33Z,99,89395,97887,586.97,2.7,13108,181114
2026-07-19T00:01:53Z,100,89395,97887,523.34,4.1,13607,181114
2026-07-19T00:02:13Z,100,89395,97887,529.92,3.1,13318,181114
2026-07-19T00:02:33Z,99,89395,97887,600.85,3.0,13172,181114
2026-07-19T00:02:53Z,100,89395,97887,605.73,3.3,13129,181114
2026-07-19T00:03:13Z,100,89395,97887,597.24,3.0,13146,181114
2026-07-19T00:03:33Z,100,89395,97887,600.24,3.6,13206,181114
2026-07-19T00:03:53Z,100,89395,97887,601.54,3.3,13695,181114
2026-07-19T00:04:13Z,100,89395,97887,510.87,3.4,13367,181114
2026-07-19T00:04:33Z,100,89395,97887,601.98,3.2,13264,181114
2026-07-19T00:04:53Z,100,89395,97887,411.70,3.6,13564,181114
2026-07-19T00:05:13Z,100,89395,97887,413.03,3.6,13467,181114
2026-07-19T00:05:33Z,100,89395,97887,415.87,3.5,13278,181114
2026-07-19T00:05:53Z,100,89395,97887,600.70,4.1,13716,181114
2026-07-19T00:06:13Z,100,89395,97887,472.99,3.5,13558,181114
2026-07-19T00:06:33Z,100,89395,97887,417.98,3.3,13347,181114
2026-07-19T00:06:53Z,100,89395,97887,419.06,3.4,13271,181114
2026-07-19T00:07:13Z,100,89395,97887,467.24,3.2,13249,181114
2026-07-19T00:07:33Z,99,89395,97887,436.53,3.1,13237,181114
2026-07-19T00:07:54Z,100,89395,97887,417.46,4.0,13854,181114
2026-07-19T00:08:14Z,100,89395,97887,596.40,3.1,13513,181114
2026-07-19T00:08:34Z,99,89395,97887,344.58,3.6,13408,181114
2026-07-19T00:08:54Z,40,3,97887,100.23,2.7,5816,181114
2026-07-19T00:09:14Z,0,0,97887,51.69,0.7,4542,181114
2026-07-19T00:09:34Z,0,0,97887,49.85,0.0,4297,181114
2026-07-19T00:09:54Z,0,0,97887,48.71,0.2,4383,181114
2026-07-19T00:10:14Z,0,0,97887,48.15,0.0,4285,181114
2026-07-19T00:10:34Z,0,0,97887,47.90,0.0,4280,181114
2026-07-19T00:10:54Z,0,0,97887,47.66,0.1,4263,181114
2026-07-19T00:11:14Z,0,0,97887,47.66,0.0,4264,181114
2026-07-19T00:11:34Z,0,0,97887,47.62,0.0,4265,181114
2026-07-19T00:11:54Z,0,0,97887,47.48,0.1,4297,181114
2026-07-19T00:12:14Z,0,0,97887,47.37,0.1,4311,181114
2026-07-19T00:12:34Z,0,0,97887,47.29,0.0,4288,181114
2026-07-19T00:12:54Z,0,0,97887,47.27,0.1,4329,181114
2026-07-19T00:13:14Z,0,0,97887,47.22,0.0,4304,181114
2026-07-19T00:13:34Z,0,0,97887,47.22,0.0,4298,181114
2026-07-19T00:13:54Z,0,0,97887,47.21,0.1,4293,181114
2026-07-19T00:14:14Z,0,0,97887,47.17,0.1,4305,181114
2026-07-19T00:14:34Z,0,0,97887,47.22,0.0,4299,181114
2026-07-19T00:14:54Z,0,0,97887,47.19,0.1,4281,181114
2026-07-19T00:15:14Z,0,0,97887,47.20,0.0,4285,181114
2026-07-19T00:15:34Z,0,0,97887,47.20,0.0,4292,181114
2026-07-19T00:15:54Z,0,0,97887,47.22,0.1,4296,181114
2026-07-19T00:16:14Z,0,0,97887,47.20,0.1,4313,181114
2026-07-19T00:16:34Z,0,0,97887,47.18,0.0,4302,181114
2026-07-19T00:16:54Z,0,0,97887,47.19,0.1,4369,181114
2026-07-19T00:17:14Z,0,0,97887,47.21,0.0,4283,181114
2026-07-19T00:17:34Z,0,0,97887,47.18,0.0,4291,181114
2026-07-19T00:17:54Z,0,0,97887,47.19,0.1,4312,181114
2026-07-19T00:18:14Z,0,0,97887,47.18,0.1,4282,181114
2026-07-19T00:18:35Z,0,0,97887,47.19,0.0,4293,181114
2026-07-19T00:18:55Z,0,0,97887,47.19,0.0,4375,181114
2026-07-19T00:19:15Z,0,0,97887,47.19,0.1,4318,181114
2026-07-19T00:19:35Z,0,0,97887,47.21,0.0,4307,181114
2026-07-19T00:19:55Z,0,0,97887,47.17,0.0,4294,181114
2026-07-19T00:20:15Z,0,0,97887,47.17,0.2,4274,181114
2026-07-19T00:20:35Z,0,0,97887,47.18,0.0,4251,181114
2026-07-19T00:20:55Z,0,0,97887,47.17,0.0,4253,181114
2026-07-19T00:21:15Z,0,0,97887,47.19,0.1,4269,181114
2026-07-19T00:21:35Z,0,0,97887,47.21,0.0,4258,181114
2026-07-19T00:21:55Z,0,0,97887,47.17,0.0,4266,181114
2026-07-19T00:22:15Z,0,0,97887,47.19,0.2,4302,181114
2026-07-19T00:22:35Z,0,0,97887,47.19,0.0,4292,181114
2026-07-19T00:22:55Z,0,0,97887,47.19,0.0,4283,181114
2026-07-19T00:23:15Z,0,0,97887,47.18,0.1,4266,181114
2026-07-19T00:23:35Z,0,0,97887,47.17,0.0,4267,181114
2026-07-19T00:23:55Z,0,0,97887,47.18,0.0,4276,181114
2026-07-19T00:24:15Z,0,0,97887,47.17,0.2,4298,181114
2026-07-19T00:24:35Z,0,0,97887,47.17,0.0,4290,181114
2026-07-19T00:24:55Z,0,0,97887,47.18,0.0,4299,181114
2026-07-19T00:25:15Z,0,0,97887,47.17,0.1,4283,181114
2026-07-19T00:25:35Z,0,0,97887,47.18,0.0,4274,181114
2026-07-19T00:25:55Z,0,0,97887,47.18,0.0,4274,181114
2026-07-19T00:26:15Z,0,0,97887,47.20,0.2,4281,181114
2026-07-19T00:26:35Z,0,0,97887,47.19,0.0,4276,181114
2026-07-19T00:26:55Z,0,0,97887,47.19,0.0,4274,181114
2026-07-19T00:27:15Z,0,0,97887,47.18,0.1,4275,181114
2026-07-19T00:27:35Z,0,0,97887,47.20,0.0,4273,181114
2026-07-19T00:27:55Z,0,0,97887,47.18,0.0,4276,181114
2026-07-19T00:28:15Z,0,0,97887,47.17,0.2,4298,181114
2026-07-19T00:28:35Z,0,0,97887,47.19,0.0,4281,181114
2026-07-19T00:28:55Z,0,0,97887,47.17,0.0,4282,181114
2026-07-19T00:29:15Z,0,0,97887,47.19,0.1,4285,181114
2026-07-19T00:29:35Z,0,0,97887,47.18,0.0,4276,181114
2026-07-19T00:29:55Z,0,0,97887,47.17,0.0,4283,181114
