ts_utc,gpu_util_pct,gpu_mem_used_mib,gpu_mem_total_mib,gpu_power_w,cpu_util_pct,mem_used_mib,mem_total_mib
2026-07-19T00:37:00Z,0,0,97887,47.53,0.1,4359,181114
2026-07-19T00:37:20Z,0,0,97887,47.54,0.0,4336,181114
2026-07-19T00:37:40Z,0,0,97887,47.52,0.1,4337,181114
2026-07-19T00:38:00Z,0,0,97887,47.54,0.0,4335,181114
2026-07-19T00:38:20Z,0,0,97887,47.52,0.0,4333,181114
2026-07-19T00:38:40Z,0,0,97887,47.54,0.1,4332,181114
2026-07-19T00:39:00Z,0,0,97887,47.53,0.1,4346,181114
2026-07-19T00:39:20Z,0,0,97887,47.53,0.0,4348,181114
2026-07-19T00:39:40Z,0,0,97887,47.55,0.1,4327,181114
2026-07-19T00:40:00Z,0,0,97887,47.52,0.0,4314,181114
2026-07-19T00:40:20Z,0,0,97887,47.51,0.0,4305,181114
2026-07-19T00:40:40Z,0,0,97887,47.53,0.1,4295,181114
2026-07-19T00:41:00Z,0,0,97887,47.53,0.1,4331,181114
2026-07-19T00:41:20Z,0,0,97887,47.52,0.0,4319,181114
2026-07-19T00:41:40Z,0,0,97887,47.53,0.1,4345,181114
2026-07-19T00:42:00Z,0,0,97887,47.54,0.0,4330,181114
2026-07-19T00:42:20Z,0,0,97887,47.54,0.0,4316,181114
2026-07-19T00:42:40Z,0,0,97887,47.53,0.1,4343,181114
2026-07-19T00:43:00Z,0,0,97887,47.53,0.1,4354,181114
2026-07-19T00:43:20Z,0,0,97887,47.53,0.0,4344,181114
2026-07-19T00:43:40Z,0,0,97887,47.53,0.1,4333,181114
2026-07-19T00:44:00Z,0,0,97887,47.53,0.0,4315,181114
2026-07-19T00:44:20Z,0,0,97887,47.53,0.0,4324,181114
2026-07-19T00:44:40Z,0,0,97887,47.51,0.1,4333,181114
2026-07-19T00:45:00Z,0,0,97887,47.53,0.1,4325,181114
2026-07-19T00:45:20Z,0,0,97887,47.53,0.0,4339,181114
2026-07-19T00:45:41Z,0,0,97887,47.53,0.1,4342,181114
2026-07-19T00:46:01Z,0,0,97887,47.53,0.0,4324,181114
2026-07-19T00:46:21Z,0,0,97887,47.55,0.0,4334,181114
2026-07-19T00:46:41Z,0,0,97887,47.54,0.1,4375,181114
2026-07-19T00:47:01Z,0,0,97887,47.55,0.1,4351,181114
2026-07-19T00:47:21Z,0,0,97887,47.52,0.0,4343,181114
2026-07-19T00:47:41Z,0,0,97887,47.52,0.1,4428,181114
2026-07-19T00:48:01Z,0,0,97887,47.54,0.1,4341,181114
2026-07-19T00:48:21Z,0,0,97887,47.54,0.0,4345,181114
2026-07-19T00:48:41Z,0,0,97887,47.54,0.0,4349,181114
2026-07-19T00:49:01Z,0,0,97887,47.53,0.2,4347,181114
2026-07-19T00:49:21Z,0,0,97887,47.54,0.0,4328,181114
2026-07-19T00:49:41Z,0,0,97887,47.55,0.0,4324,181114
2026-07-19T00:50:01Z,0,0,97887,47.54,0.1,4337,181114
2026-07-19T00:50:21Z,0,0,97887,47.53,0.0,4319,181114
2026-07-19T00:50:41Z,0,0,97887,47.53,0.0,4309,181114
2026-07-19T00:51:01Z,0,0,97887,47.53,0.2,4360,181114
2026-07-19T00:51:21Z,0,0,97887,47.52,0.0,4336,181114
2026-07-19T00:51:41Z,0,0,97887,47.53,0.0,4335,181114
2026-07-19T00:52:01Z,0,0,97887,47.54,0.1,4349,181114
2026-07-19T00:52:21Z,0,0,97887,47.53,0.0,4343,181114
2026-07-19T00:52:41Z,0,0,97887,47.54,0.0,4330,181114
2026-07-19T00:53:01Z,0,0,97887,47.52,0.2,4364,181114
2026-07-19T00:53:21Z,0,0,97887,47.53,0.0,4345,181114
2026-07-19T00:53:41Z,0,0,97887,47.53,0.0,4365,181114
2026-07-19T00:54:01Z,0,0,97887,47.51,0.1,4316,181114
2026-07-19T00:54:21Z,0,0,97887,47.54,0.0,4322,181114
2026-07-19T00:54:41Z,0,0,97887,47.53,0.0,4329,181114
2026-07-19T00:55:01Z,0,0,97887,47.54,0.2,4336,181114
2026-07-19T00:55:21Z,0,0,97887,47.53,0.0,4334,181114
2026-07-19T00:55:41Z,0,0,97887,47.55,0.0,4331,181114
2026-07-19T00:56:01Z,0,0,97887,47.52,0.1,4313,181114
2026-07-19T00:56:21Z,0,0,97887,47.53,0.0,4315,181114
2026-07-19T00:56:41Z,0,0,97887,47.52,0.0,4319,181114
2026-07-19T00:57:01Z,0,0,97887,47.53,0.2,4346,181114
2026-07-19T00:57:21Z,0,0,97887,47.54,0.0,4318,181114
2026-07-19T00:57:41Z,0,0,97887,47.52,0.0,4318,181114
2026-07-19T00:58:01Z,0,0,97887,47.54,0.1,4313,181114
2026-07-19T00:58:21Z,0,0,97887,47.53,0.0,4293,181114
2026-07-19T00:58:41Z,0,0,97887,47.54,0.0,4300,181114
2026-07-19T00:59:02Z,0,0,97887,47.54,0.2,4344,181114
2026-07-19T00:59:22Z,0,0,97887,47.54,0.0,4340,181114
2026-07-19T00:59:42Z,0,0,97887,47.52,0.0,4329,181114
2026-07-19T01:00:02Z,0,0,97887,47.53,0.1,4339,181114
2026-07-19T01:00:22Z,0,0,97887,47.54,0.0,4340,181114
2026-07-19T01:00:42Z,0,0,97887,47.54,0.0,4339,181114
2026-07-19T01:01:02Z,0,0,97887,47.55,0.2,4340,181114
2026-07-19T01:01:22Z,0,0,97887,47.53,0.0,4333,181114
2026-07-19T01:01:42Z,0,0,97887,47.54,0.0,4331,181114
2026-07-19T01:02:02Z,0,0,97887,47.54,0.1,4352,181114
2026-07-19T01:02:22Z,0,0,97887,47.55,0.0,4330,181114
2026-07-19T01:02:42Z,0,0,97887,47.56,0.0,4316,181114
2026-07-19T01:03:02Z,0,0,97887,47.55,0.2,4374,181114
2026-07-19T01:03:22Z,0,0,97887,47.54,0.0,4353,181114
2026-07-19T01:03:42Z,0,0,97887,47.55,0.0,4351,181114
2026-07-19T01:04:02Z,0,0,97887,47.57,0.1,4337,181114
2026-07-19T01:04:22Z,0,0,97887,47.54,0.0,4329,181114
2026-07-19T01:04:42Z,0,0,97887,47.54,0.0,4324,181114
2026-07-19T01:05:02Z,0,0,97887,47.54,0.2,4377,181114
2026-07-19T01:05:22Z,0,0,97887,47.54,0.0,4348,181114
2026-07-19T01:05:42Z,0,0,97887,47.54,0.0,4348,181114
2026-07-19T01:06:02Z,0,0,97887,47.54,0.1,4350,181114
2026-07-19T01:06:22Z,0,0,97887,47.51,0.0,4337,181114
2026-07-19T01:06:42Z,0,0,97887,47.52,0.0,4337,181114
2026-07-19T01:07:02Z,0,0,97887,47.53,0.2,4336,181114
2026-07-19T01:07:22Z,0,0,97887,47.53,0.0,4316,181114
2026-07-19T01:07:42Z,0,0,97887,47.52,0.0,4327,181114
2026-07-19T01:08:02Z,0,0,97887,47.51,0.1,4365,181114
2026-07-19T01:08:22Z,0,0,97887,47.50,0.0,4338,181114
2026-07-19T01:08:42Z,0,0,97887,47.52,0.0,4343,181114
2026-07-19T01:09:02Z,0,0,97887,47.51,0.2,4357,181114
2026-07-19T01:09:22Z,0,0,97887,47.53,0.0,4328,181114
2026-07-19T01:09:42Z,0,0,97887,47.52,0.0,4337,181114
2026-07-19T01:10:02Z,0,0,97887,47.54,0.1,4348,181114
2026-07-19T01:10:22Z,0,0,97887,47.55,0.0,4334,181114
2026-07-19T01:10:42Z,0,0,97887,47.54,0.0,4347,181114
2026-07-19T01:11:02Z,0,0,97887,47.53,0.2,4370,181114
2026-07-19T01:11:22Z,0,0,97887,47.52,0.0,4357,181114
2026-07-19T01:11:42Z,0,0,97887,47.52,0.0,4348,181114
2026-07-19T01:12:02Z,0,0,97887,47.53,0.1,4363,181114
2026-07-19T01:12:23Z,0,0,97887,47.53,0.0,4333,181114
2026-07-19T01:12:43Z,0,0,97887,47.54,0.0,4343,181114
2026-07-19T01:13:03Z,0,0,97887,47.54,0.2,4356,181114
2026-07-19T01:13:23Z,0,0,97887,47.53,0.0,4344,181114
2026-07-19T01:13:43Z,0,0,97887,47.53,0.0,4330,181114
2026-07-19T01:14:03Z,0,0,97887,47.53,0.1,4357,181114
2026-07-19T01:14:23Z,0,0,97887,47.55,0.0,4332,181114
2026-07-19T01:14:43Z,0,0,97887,47.52,0.0,4318,181114
2026-07-19T01:15:03Z,0,0,97887,47.53,0.2,4339,181114
2026-07-19T01:15:23Z,0,0,97887,47.53,0.0,4332,181114
2026-07-19T01:15:43Z,0,0,97887,47.53,0.0,4322,181114
2026-07-19T01:16:03Z,0,0,97887,47.52,0.1,4383,181114
2026-07-19T01:16:23Z,0,0,97887,47.53,0.0,4333,181114
2026-07-19T01:16:43Z,0,0,97887,47.52,0.0,4337,181114
2026-07-19T01:17:03Z,0,0,97887,47.53,0.1,4425,181114
2026-07-19T01:17:23Z,0,0,97887,47.51,0.1,4333,181114
2026-07-19T01:17:43Z,0,0,97887,47.52,0.0,4318,181114
2026-07-19T01:18:03Z,0,0,97887,47.52,0.0,4318,181114
2026-07-19T01:18:23Z,0,0,97887,47.54,0.1,4345,181114
2026-07-19T01:18:43Z,0,0,97887,47.53,0.0,4340,181114
2026-07-19T01:19:03Z,0,0,97887,47.52,0.1,4364,181114
2026-07-19T01:19:23Z,0,0,97887,47.54,0.1,4317,181114
2026-07-19T01:19:43Z,0,0,97887,47.53,0.0,4315,181114
2026-07-19T01:20:03Z,0,0,97887,47.54,0.0,4321,181114
2026-07-19T01:20:23Z,0,0,97887,47.54,0.1,4332,181114
2026-07-19T01:20:43Z,0,0,97887,47.52,0.0,4332,181114
2026-07-19T01:21:03Z,0,0,97887,47.53,0.1,4336,181114
2026-07-19T01:21:23Z,0,0,97887,47.52,0.1,4325,181114
2026-07-19T01:21:43Z,0,0,97887,47.54,0.0,4324,181114
2026-07-19T01:22:03Z,0,0,97887,47.55,0.0,4326,181114
2026-07-19T01:22:23Z,0,0,97887,47.54,0.1,4338,181114
2026-07-19T01:22:43Z,0,0,97887,47.53,0.0,4318,181114
2026-07-19T01:23:03Z,0,0,97887,47.54,0.1,4417,181114
2026-07-19T01:23:23Z,0,0,97887,47.54,0.1,4345,181114
2026-07-19T01:23:43Z,0,0,97887,47.54,0.0,4349,181114
2026-07-19T01:24:03Z,0,0,97887,47.55,0.0,4339,181114
2026-07-19T01:24:23Z,0,0,97887,47.54,0.1,4341,181114
2026-07-19T01:24:43Z,0,0,97887,47.53,0.0,4343,181114
2026-07-19T01:25:03Z,0,0,97887,47.53,0.0,4340,181114
2026-07-19T01:25:23Z,0,0,97887,47.52,0.2,4351,181114
2026-07-19T01:25:44Z,0,0,97887,47.52,0.0,4346,181114
2026-07-19T01:26:04Z,0,0,97887,47.53,0.0,4351,181114
2026-07-19T01:26:24Z,0,0,97887,47.53,0.1,4353,181114
2026-07-19T01:26:44Z,0,0,97887,47.54,0.0,4350,181114
2026-07-19T01:27:04Z,0,0,97887,47.53,0.0,4343,181114
2026-07-19T01:27:24Z,0,0,97887,47.51,0.2,4353,181114
2026-07-19T01:27:44Z,0,0,97887,47.54,0.0,4325,181114
2026-07-19T01:28:04Z,0,0,97887,47.54,0.0,4332,181114
2026-07-19T01:28:24Z,0,0,97887,47.53,0.1,4324,181114
2026-07-19T01:28:44Z,0,0,97887,47.54,0.0,4317,181114
2026-07-19T01:29:04Z,0,0,97887,47.54,0.0,4311,181114
2026-07-19T01:29:24Z,0,0,97887,47.54,0.2,4337,181114
2026-07-19T01:29:44Z,0,0,97887,47.54,0.0,4330,181114
2026-07-19T01:30:04Z,0,0,97887,47.54,0.0,4322,181114
2026-07-19T01:30:24Z,0,0,97887,47.55,0.1,4345,181114
2026-07-19T01:30:44Z,0,0,97887,47.54,0.0,4323,181114
2026-07-19T01:31:04Z,0,0,97887,47.54,0.0,4327,181114
2026-07-19T01:31:24Z,0,0,97887,47.52,0.2,4346,181114
2026-07-19T01:31:44Z,0,0,97887,47.50,0.0,4343,181114
2026-07-19T01:32:04Z,0,0,97887,47.53,0.0,4327,181114
2026-07-19T01:32:24Z,0,0,97887,47.56,0.1,4347,181114
2026-07-19T01:32:44Z,0,0,97887,47.55,0.0,4340,181114
2026-07-19T01:33:04Z,0,0,97887,47.55,0.0,4342,181114
2026-07-19T01:33:24Z,0,0,97887,47.53,0.2,4353,181114
2026-07-19T01:33:44Z,0,0,97887,47.55,0.0,4354,181114
2026-07-19T01:34:04Z,0,0,97887,47.55,0.0,4347,181114
2026-07-19T01:34:24Z,0,0,97887,47.55,0.1,4368,181114
2026-07-19T01:34:44Z,0,0,97887,47.53,0.0,4351,181114
2026-07-19T01:35:04Z,0,0,97887,47.53,0.0,4359,181114
2026-07-19T01:35:24Z,0,0,97887,47.53,0.2,4355,181114
2026-07-19T01:35:44Z,0,0,97887,47.53,0.0,4345,181114
2026-07-19T01:36:04Z,0,0,97887,47.50,0.0,4338,181114
2026-07-19T01:36:24Z,0,0,97887,47.51,0.1,4359,181114
2026-07-19T01:36:44Z,0,0,97887,47.53,0.0,4336,181114
2026-07-19T01:37:04Z,0,0,97887,47.52,0.0,4340,181114
2026-07-19T01:37:24Z,0,0,97887,47.53,0.2,4372,181114
2026-07-19T01:37:44Z,0,0,97887,47.55,0.0,4333,181114
2026-07-19T01:38:04Z,0,0,97887,47.53,0.0,4334,181114
2026-07-19T01:38:24Z,0,0,97887,47.55,0.1,4340,181114
2026-07-19T01:38:44Z,0,0,97887,47.52,0.0,4326,181114
2026-07-19T01:39:05Z,0,0,97887,47.51,0.0,4334,181114
2026-07-19T01:39:25Z,0,0,97887,47.53,0.2,4353,181114
2026-07-19T01:39:45Z,0,0,97887,47.54,0.0,4318,181114
2026-07-19T01:40:05Z,0,0,97887,47.51,0.0,4309,181114
2026-07-19T01:40:25Z,0,0,97887,47.52,0.1,4355,181114
2026-07-19T01:40:45Z,0,0,97887,47.51,0.0,4336,181114
2026-07-19T01:41:05Z,0,0,97887,47.51,0.0,4335,181114
2026-07-19T01:41:25Z,0,0,97887,47.53,0.2,4359,181114
2026-07-19T01:41:45Z,0,0,97887,47.52,0.0,4346,181114
2026-07-19T01:42:05Z,0,0,97887,47.54,0.0,4349,181114
2026-07-19T01:42:25Z,0,0,97887,47.53,0.1,4343,181114
2026-07-19T01:42:45Z,0,0,97887,47.55,0.0,4330,181114
2026-07-19T01:43:05Z,0,0,97887,47.54,0.0,4336,181114
2026-07-19T01:43:25Z,0,0,97887,47.54,0.2,4381,181114
2026-07-19T01:43:45Z,0,0,97887,47.54,0.0,4352,181114
2026-07-19T01:44:05Z,0,0,97887,47.53,0.0,4345,181114
2026-07-19T01:44:25Z,0,0,97887,47.54,0.1,4360,181114
2026-07-19T01:44:45Z,0,0,97887,47.54,0.0,4335,181114
2026-07-19T01:45:05Z,0,0,97887,47.55,0.0,4333,181114
2026-07-19T01:45:25Z,0,0,97887,47.51,0.1,4464,181114
2026-07-19T01:45:45Z,0,0,97887,47.54,0.0,4336,181114
2026-07-19T01:46:05Z,0,0,97887,47.56,0.0,4342,181114
2026-07-19T01:46:25Z,0,0,97887,47.54,0.0,4347,181114
2026-07-19T01:46:45Z,0,0,97887,47.52,0.1,4328,181114
2026-07-19T01:47:05Z,0,0,97887,47.54,0.0,4340,181114
2026-07-19T01:47:25Z,0,0,97887,47.54,0.1,4374,181114
2026-07-19T01:47:45Z,0,0,97887,47.55,0.1,4360,181114
2026-07-19T01:48:05Z,0,0,97887,47.55,0.0,4346,181114
2026-07-19T01:48:25Z,0,0,97887,47.55,0.0,4335,181114
2026-07-19T01:48:45Z,0,0,97887,47.51,0.1,4330,181114
2026-07-19T01:49:05Z,0,0,97887,47.52,0.0,4324,181114
2026-07-19T01:49:25Z,0,0,97887,47.50,0.1,4327,181114
2026-07-19T01:49:45Z,0,0,97887,47.50,0.1,4338,181114
2026-07-19T01:50:05Z,0,0,97887,47.53,0.0,4334,181114
2026-07-19T01:50:25Z,0,0,97887,47.51,0.0,4337,181114
2026-07-19T01:50:45Z,0,0,97887,47.52,0.1,4344,181114
2026-07-19T01:51:05Z,0,0,97887,47.55,0.0,4335,181114
2026-07-19T01:51:25Z,0,0,97887,47.51,0.1,4355,181114
2026-07-19T01:51:45Z,0,0,97887,47.51,0.1,4357,181114
2026-07-19T01:52:05Z,0,0,97887,47.53,0.0,4349,181114
2026-07-19T01:52:26Z,0,0,97887,47.53,0.0,4355,181114
2026-07-19T01:52:46Z,0,0,97887,47.52,0.1,4348,181114
2026-07-19T01:53:06Z,0,0,97887,47.53,0.0,4342,181114
2026-07-19T01:53:26Z,0,0,97887,47.54,0.1,4371,181114
2026-07-19T01:53:46Z,0,0,97887,47.53,0.1,4341,181114
2026-07-19T01:54:06Z,0,0,97887,47.55,0.0,4338,181114
2026-07-19T01:54:26Z,0,0,97887,47.50,0.0,4344,181114
2026-07-19T01:54:46Z,0,0,97887,47.51,0.1,4342,181114
2026-07-19T01:55:06Z,0,0,97887,47.52,0.0,4330,181114
2026-07-19T01:55:26Z,0,0,97887,47.49,0.1,4359,181114
2026-07-19T01:55:46Z,0,0,97887,47.51,0.1,4360,181114
2026-07-19T01:56:06Z,0,0,97887,47.53,0.0,4342,181114
2026-07-19T01:56:26Z,0,0,97887,47.56,0.0,4341,181114
2026-07-19T01:56:46Z,0,0,97887,47.55,0.1,4333,181114
2026-07-19T01:57:06Z,0,0,97887,47.53,0.0,4339,181114
2026-07-19T01:57:26Z,0,0,97887,47.55,0.1,4369,181114
2026-07-19T01:57:46Z,0,0,97887,47.53,0.1,4354,181114
2026-07-19T01:58:06Z,0,0,97887,47.54,0.0,4339,181114
2026-07-19T01:58:26Z,0,0,97887,47.53,0.0,4345,181114
2026-07-19T01:58:46Z,0,0,97887,47.54,0.1,4331,181114
2026-07-19T01:59:06Z,0,0,97887,47.53,0.0,4332,181114
2026-07-19T01:59:26Z,0,0,97887,47.54,0.1,4366,181114
2026-07-19T01:59:46Z,0,0,97887,47.51,0.1,4341,181114
2026-07-19T02:00:06Z,0,0,97887,47.54,0.0,4347,181114
2026-07-19T02:00:26Z,0,0,97887,47.51,0.0,4342,181114
2026-07-19T02:00:46Z,0,0,97887,47.53,0.1,4347,181114
2026-07-19T02:01:06Z,0,0,97887,47.53,0.0,4352,181114
2026-07-19T02:01:26Z,0,0,97887,47.54,0.1,4352,181114
2026-07-19T02:01:46Z,0,0,97887,47.51,0.1,4346,181114
2026-07-19T02:02:06Z,0,0,97887,47.52,0.0,4332,181114
2026-07-19T02:02:26Z,0,0,97887,47.54,0.0,4329,181114
2026-07-19T02:02:46Z,0,0,97887,47.55,0.1,4325,181114
2026-07-19T02:03:06Z,0,0,97887,47.53,0.0,4326,181114
2026-07-19T02:03:26Z,0,0,97887,47.54,0.1,4332,181114
2026-07-19T02:03:46Z,0,0,97887,47.55,0.1,4352,181114
2026-07-19T02:04:06Z,0,0,97887,47.56,0.0,4339,181114
2026-07-19T02:04:26Z,0,0,97887,47.55,0.0,4342,181114
2026-07-19T02:04:46Z,0,0,97887,47.53,0.1,4360,181114
2026-07-19T02:05:06Z,0,0,97887,47.54,0.0,4353,181114
2026-07-19T02:05:26Z,0,0,97887,47.52,0.1,4360,181114
2026-07-19T02:05:47Z,0,0,97887,47.53,0.1,4352,181114
2026-07-19T02:06:07Z,0,0,97887,47.53,0.0,4353,181114
2026-07-19T02:06:27Z,0,0,97887,47.51,0.0,4339,181114
2026-07-19T02:06:47Z,0,0,97887,47.54,0.1,4352,181114
2026-07-19T02:07:07Z,0,0,97887,47.52,0.0,4348,181114
2026-07-19T02:07:27Z,0,0,97887,47.52,0.1,4358,181114
2026-07-19T02:07:47Z,0,0,97887,47.54,0.1,4378,181114
2026-07-19T02:08:07Z,0,0,97887,47.54,0.0,4349,181114
2026-07-19T02:08:27Z,0,0,97887,47.53,0.0,4352,181114
2026-07-19T02:08:47Z,0,0,97887,47.52,0.1,4399,181114
2026-07-19T02:09:07Z,0,0,97887,47.53,0.0,4359,181114
2026-07-19T02:09:27Z,0,0,97887,47.53,0.1,4367,181114
2026-07-19T02:09:47Z,0,0,97887,47.55,0.1,4362,181114
2026-07-19T02:10:07Z,0,0,97887,47.54,0.0,4343,181114
2026-07-19T02:10:27Z,0,0,97887,47.52,0.0,4345,181114
2026-07-19T02:10:47Z,0,0,97887,47.54,0.1,4371,181114
2026-07-19T02:11:07Z,0,0,97887,47.53,0.0,4355,181114
2026-07-19T02:11:27Z,0,0,97887,47.54,0.1,4371,181114
2026-07-19T02:11:47Z,0,0,97887,47.54,0.1,4358,181114
2026-07-19T02:12:07Z,0,0,97887,47.52,0.0,4348,181114
2026-07-19T02:12:27Z,0,0,97887,47.54,0.0,4350,181114
2026-07-19T02:12:47Z,0,0,97887,47.54,0.1,4332,181114
2026-07-19T02:13:07Z,0,0,97887,47.53,0.0,4332,181114
2026-07-19T02:13:27Z,0,0,97887,47.54,0.1,4347,181114
2026-07-19T02:13:47Z,0,0,97887,47.54,0.1,4344,181114
2026-07-19T02:14:07Z,0,0,97887,47.56,0.0,4329,181114
2026-07-19T02:14:27Z,0,0,97887,47.54,0.0,4324,181114
2026-07-19T02:14:47Z,0,0,97887,47.54,0.1,4511,181114
2026-07-19T02:15:07Z,0,0,97887,47.54,0.0,4329,181114
2026-07-19T02:15:27Z,0,0,97887,47.55,0.1,4441,181114
2026-07-19T02:15:47Z,0,0,97887,47.55,0.0,4355,181114
2026-07-19T02:16:07Z,0,0,97887,47.54,0.1,4350,181114
2026-07-19T02:16:27Z,0,0,97887,47.52,0.0,4336,181114
2026-07-19T02:16:47Z,0,0,97887,47.52,0.0,4343,181114
2026-07-19T02:17:07Z,0,0,97887,47.53,0.1,4354,181114
2026-07-19T02:17:27Z,0,0,97887,47.54,0.0,4348,181114
2026-07-19T02:17:47Z,0,0,97887,47.55,0.1,4349,181114
2026-07-19T02:18:07Z,0,0,97887,47.54,0.1,4354,181114
2026-07-19T02:18:27Z,0,0,97887,47.55,0.0,4352,181114
2026-07-19T02:18:47Z,0,0,97887,47.54,0.0,4360,181114
2026-07-19T02:19:08Z,0,0,97887,47.54,0.1,4362,181114
2026-07-19T02:19:28Z,0,0,97887,47.55,0.0,4366,181114
2026-07-19T02:19:48Z,0,0,97887,47.53,0.1,4364,181114
2026-07-19T02:20:08Z,0,0,97887,47.54,0.1,4366,181114
2026-07-19T02:20:28Z,0,0,97887,47.53,0.0,4362,181114
2026-07-19T02:20:48Z,0,0,97887,47.55,0.0,4356,181114
2026-07-19T02:21:08Z,0,0,97887,47.54,0.1,4349,181114
2026-07-19T02:21:28Z,0,0,97887,47.55,0.0,4344,181114
2026-07-19T02:21:48Z,0,0,97887,47.53,0.1,4366,181114
2026-07-19T02:22:08Z,0,0,97887,47.55,0.1,4354,181114
2026-07-19T02:22:28Z,0,0,97887,47.55,0.0,4345,181114
2026-07-19T02:22:48Z,0,0,97887,47.55,0.0,4354,181114
2026-07-19T02:23:08Z,0,0,97887,47.56,0.1,4377,181114
2026-07-19T02:23:28Z,0,0,97887,47.56,0.0,4374,181114
2026-07-19T02:23:48Z,0,0,97887,47.56,0.1,4381,181114
2026-07-19T02:24:08Z,0,0,97887,47.54,0.1,4375,181114
2026-07-19T02:24:28Z,0,0,97887,47.55,0.0,4366,181114
2026-07-19T02:24:48Z,0,0,97887,47.55,0.0,4368,181114
2026-07-19T02:25:08Z,0,0,97887,47.54,0.1,4386,181114
2026-07-19T02:25:28Z,0,0,97887,47.54,0.0,4379,181114
2026-07-19T02:25:48Z,0,0,97887,47.55,0.1,4368,181114
2026-07-19T02:26:08Z,0,0,97887,47.57,0.1,4367,181114
2026-07-19T02:26:28Z,0,0,97887,47.55,0.0,4351,181114
2026-07-19T02:26:48Z,0,0,97887,47.56,0.0,4342,181114
2026-07-19T02:27:08Z,0,0,97887,47.55,0.1,4363,181114
2026-07-19T02:27:28Z,0,0,97887,47.55,0.0,4344,181114
2026-07-19T02:27:48Z,0,0,97887,47.55,0.1,4376,181114
2026-07-19T02:28:08Z,0,0,97887,47.54,0.1,4373,181114
2026-07-19T02:28:28Z,0,0,97887,47.57,0.0,4362,181114
2026-07-19T02:28:48Z,0,0,97887,47.56,0.0,4359,181114
2026-07-19T02:29:08Z,0,0,97887,47.57,0.1,4385,181114
2026-07-19T02:29:28Z,0,0,97887,47.55,0.0,4373,181114
2026-07-19T02:29:48Z,0,0,97887,47.54,0.1,4371,181114
2026-07-19T02:30:08Z,0,0,97887,47.55,0.1,4360,181114
2026-07-19T02:30:28Z,0,0,97887,47.53,0.0,4351,181114
2026-07-19T02:30:48Z,0,0,97887,47.54,0.0,4354,181114
2026-07-19T02:31:08Z,0,0,97887,47.54,0.1,4365,181114
2026-07-19T02:31:28Z,0,0,97887,47.53,0.0,4363,181114
2026-07-19T02:31:48Z,0,0,97887,47.54,0.1,4369,181114
2026-07-19T02:32:08Z,0,0,97887,47.55,0.1,4371,181114
2026-07-19T02:32:29Z,0,0,97887,47.54,0.0,4366,181114
2026-07-19T02:32:49Z,0,0,97887,47.56,0.0,4356,181114
2026-07-19T02:33:09Z,0,0,97887,47.55,0.1,4333,181114
2026-07-19T02:33:29Z,0,0,97887,47.54,0.0,4334,181114
2026-07-19T02:33:49Z,0,0,97887,47.54,0.1,4363,181114
2026-07-19T02:34:09Z,0,0,97887,47.53,0.1,4335,181114
2026-07-19T02:34:29Z,0,0,97887,47.54,0.0,4334,181114
2026-07-19T02:34:49Z,0,0,97887,47.53,0.0,4343,181114
2026-07-19T02:35:09Z,0,0,97887,47.53,0.1,4365,181114
2026-07-19T02:35:29Z,0,0,97887,47.54,0.0,4349,181114
2026-07-19T02:35:49Z,0,0,97887,47.53,0.1,4352,181114
2026-07-19T02:36:09Z,0,0,97887,47.51,0.1,4363,181114
2026-07-19T02:36:29Z,0,0,97887,47.54,0.0,4360,181114
2026-07-19T02:36:49Z,0,0,97887,47.53,0.0,4354,181114
2026-07-19T02:37:09Z,0,0,97887,47.54,0.1,4391,181114
2026-07-19T02:37:29Z,0,0,97887,47.54,0.0,4371,181114
2026-07-19T02:37:49Z,0,0,97887,47.50,0.1,4366,181114
2026-07-19T02:38:09Z,0,0,97887,47.55,0.1,4367,181114
2026-07-19T02:38:29Z,0,0,97887,47.54,0.0,4354,181114
2026-07-19T02:38:49Z,0,0,97887,47.52,0.0,4355,181114
2026-07-19T02:39:09Z,0,0,97887,47.53,0.1,4379,181114
2026-07-19T02:39:29Z,0,0,97887,47.54,0.0,4364,181114
2026-07-19T02:39:49Z,0,0,97887,47.51,0.1,4366,181114
2026-07-19T02:40:09Z,0,0,97887,47.54,0.1,4371,181114
2026-07-19T02:40:29Z,0,0,97887,47.53,0.0,4360,181114
2026-07-19T02:40:49Z,0,0,97887,47.51,0.0,4345,181114
2026-07-19T02:41:09Z,0,0,97887,47.50,0.1,4351,181114
2026-07-19T02:41:29Z,0,0,97887,47.52,0.0,4353,181114
2026-07-19T02:41:49Z,0,0,97887,47.55,0.1,4388,181114
2026-07-19T02:42:09Z,0,0,97887,47.54,0.1,4362,181114
2026-07-19T02:42:29Z,0,0,97887,47.52,0.0,4358,181114
2026-07-19T02:42:49Z,0,0,97887,47.54,0.0,4350,181114
2026-07-19T02:43:09Z,0,0,97887,47.54,0.1,4379,181114
2026-07-19T02:43:29Z,0,0,97887,47.54,0.0,4363,181114
2026-07-19T02:43:49Z,0,0,97887,47.53,0.1,4373,181114
2026-07-19T02:44:09Z,0,0,97887,47.54,0.1,4531,181114
2026-07-19T02:44:29Z,0,0,97887,47.53,0.0,4368,181114
2026-07-19T02:44:49Z,0,0,97887,47.52,0.0,4367,181114
2026-07-19T02:45:09Z,0,0,97887,47.52,0.0,4358,181114
2026-07-19T02:45:29Z,0,0,97887,47.53,0.1,4361,181114
